date,value,daily_rate,cdi_value,source
2023-09-18,0.03962901489071857,3.962901489071857e-4,5367.486830444471,proxy_fixed_annual_rate
2023-09-19,0.03962901489071857,3.962901489071857e-4,5369.613912599765,proxy_fixed_annual_rate
2023-09-20,0.03962901489071857,3.962901489071857e-4,5371.741837696764,proxy_fixed_annual_rate
2023-09-21,0.03962901489071857,3.962901489071857e-4,5373.870606069515,proxy_fixed_annual_rate
2023-09-22,0.03962901489071857,3.962901489071857e-4,5376.000218052202,proxy_fixed_annual_rate
2023-09-25,0.03962901489071857,3.962901489071857e-4,5378.13067397914,proxy_fixed_annual_rate
2023-09-26,0.03962901489071857,3.962901489071857e-4,5380.261974184774,proxy_fixed_annual_rate
2023-09-27,0.03962901489071857,3.962901489071857e-4,5382.394119003683,proxy_fixed_annual_rate
2023-09-28,0.03962901489071857,3.962901489071857e-4,5384.5271087705805,proxy_fixed_annual_rate
2023-09-29,0.03962901489071857,3.962901489071857e-4,5386.6609438203095,proxy_fixed_annual_rate
2023-10-02,0.03962901489071857,3.962901489071857e-4,5388.795624487849,proxy_fixed_annual_rate
2023-10-03,0.03962901489071857,3.962901489071857e-4,5390.931151108307,proxy_fixed_annual_rate
2023-10-04,0.03962901489071857,3.962901489071857e-4,5393.067524016928,proxy_fixed_annual_rate
2023-10-05,0.03962901489071857,3.962901489071857e-4,5395.204743549087,proxy_fixed_annual_rate
2023-10-06,0.03962901489071857,3.962901489071857e-4,5397.342810040293,proxy_fixed_annual_rate
2023-10-09,0.03962901489071857,3.962901489071857e-4,5399.481723826188,proxy_fixed_annual_rate
2023-10-10,0.03962901489071857,3.962901489071857e-4,5401.621485242544,proxy_fixed_annual_rate
2023-10-11,0.03962901489071857,3.962901489071857e-4,5403.762094625271,proxy_fixed_annual_rate
2023-10-13,0.03962901489071857,3.962901489071857e-4,5405.903552310409,proxy_fixed_annual_rate
2023-10-16,0.03962901489071857,3.962901489071857e-4,5408.045858634132,proxy_fixed_annual_rate
2023-10-17,0.03962901489071857,3.962901489071857e-4,5410.189013932747,proxy_fixed_annual_rate
2023-10-18,0.03962901489071857,3.962901489071857e-4,5412.333018542694,proxy_fixed_annual_rate
2023-10-19,0.03962901489071857,3.962901489071857e-4,5414.4778728005485,proxy_fixed_annual_rate
2023-10-20,0.03962901489071857,3.962901489071857e-4,5416.623577043015,proxy_fixed_annual_rate
2023-10-23,0.03962901489071857,3.962901489071857e-4,5418.770131606935,proxy_fixed_annual_rate
2023-10-24,0.03962901489071857,3.962901489071857e-4,5420.917536829284,proxy_fixed_annual_rate
2023-10-25,0.03962901489071857,3.962901489071857e-4,5423.065793047167,proxy_fixed_annual_rate
2023-10-26,0.03962901489071857,3.962901489071857e-4,5425.214900597828,proxy_fixed_annual_rate
2023-10-27,0.03962901489071857,3.962901489071857e-4,5427.364859818638,proxy_fixed_annual_rate
2023-10-30,0.03962901489071857,3.962901489071857e-4,5429.51567104711,proxy_fixed_annual_rate
2023-10-31,0.03962901489071857,3.962901489071857e-4,5431.667334620884,proxy_fixed_annual_rate
2023-11-01,0.03962901489071857,3.962901489071857e-4,5433.819850877735,proxy_fixed_annual_rate
2023-11-03,0.03962901489071857,3.962901489071857e-4,5435.9732201555735,proxy_fixed_annual_rate
2023-11-06,0.03962901489071857,3.962901489071857e-4,5438.1274427924445,proxy_fixed_annual_rate
2023-11-07,0.03962901489071857,3.962901489071857e-4,5440.282519126525,proxy_fixed_annual_rate
2023-11-08,0.03962901489071857,3.962901489071857e-4,5442.438449496127,proxy_fixed_annual_rate
2023-11-09,0.03962901489071857,3.962901489071857e-4,5444.595234239695,proxy_fixed_annual_rate
2023-11-10,0.03962901489071857,3.962901489071857e-4,5446.752873695811,proxy_fixed_annual_rate
2023-11-13,0.03962901489071857,3.962901489071857e-4,5448.911368203189,proxy_fixed_annual_rate
2023-11-14,0.03962901489071857,3.962901489071857e-4,5451.0707181006765,proxy_fixed_annual_rate
2023-11-16,0.03962901489071857,3.962901489071857e-4,5453.230923727257,proxy_fixed_annual_rate
2023-11-17,0.03962901489071857,3.962901489071857e-4,5455.391985422046,proxy_fixed_annual_rate
2023-11-20,0.03962901489071857,3.962901489071857e-4,5457.5539035242955,proxy_fixed_annual_rate
2023-11-21,0.03962901489071857,3.962901489071857e-4,5459.716678373392,proxy_fixed_annual_rate
2023-11-22,0.03962901489071857,3.962901489071857e-4,5461.880310308856,proxy_fixed_annual_rate
2023-11-23,0.03962901489071857,3.962901489071857e-4,5464.0447996703415,proxy_fixed_annual_rate
2023-11-24,0.03962901489071857,3.962901489071857e-4,5466.210146797639,proxy_fixed_annual_rate
2023-11-27,0.03962901489071857,3.962901489071857e-4,5468.37635203067,proxy_fixed_annual_rate
2023-11-28,0.03962901489071857,3.962901489071857e-4,5470.543415709498,proxy_fixed_annual_rate
2023-11-29,0.03962901489071857,3.962901489071857e-4,5472.711338174312,proxy_fixed_annual_rate
2023-11-30,0.03962901489071857,3.962901489071857e-4,5474.880119765443,proxy_fixed_annual_rate
2023-12-01,0.03962901489071857,3.962901489071857e-4,5477.049760823354,proxy_fixed_annual_rate
2023-12-04,0.03962901489071857,3.962901489071857e-4,5479.220261688643,proxy_fixed_annual_rate
2023-12-05,0.03962901489071857,3.962901489071857e-4,5481.391622702044,proxy_fixed_annual_rate
2023-12-06,0.03962901489071857,3.962901489071857e-4,5483.563844204422,proxy_fixed_annual_rate
2023-12-07,0.03962901489071857,3.962901489071857e-4,5485.736926536784,proxy_fixed_annual_rate
2023-12-08,0.03962901489071857,3.962901489071857e-4,5487.910870040267,proxy_fixed_annual_rate
2023-12-11,0.03962901489071857,3.962901489071857e-4,5490.085675056144,proxy_fixed_annual_rate
2023-12-12,0.03962901489071857,3.962901489071857e-4,5492.261341925826,proxy_fixed_annual_rate
2023-12-13,0.03962901489071857,3.962901489071857e-4,5494.437870990855,proxy_fixed_annual_rate
2023-12-14,0.03962901489071857,3.962901489071857e-4,5496.615262592911,proxy_fixed_annual_rate
2023-12-15,0.03962901489071857,3.962901489071857e-4,5498.793517073809,proxy_fixed_annual_rate
2023-12-18,0.03962901489071857,3.962901489071857e-4,5500.9726347755,proxy_fixed_annual_rate
2023-12-19,0.03962901489071857,3.962901489071857e-4,5503.15261604007,proxy_fixed_annual_rate
2023-12-20,0.03962901489071857,3.962901489071857e-4,5505.33346120974,proxy_fixed_annual_rate
2023-12-21,0.03962901489071857,3.962901489071857e-4,5507.515170626865,proxy_fixed_annual_rate
2023-12-22,0.03962901489071857,3.962901489071857e-4,5509.697744633942,proxy_fixed_annual_rate
2023-12-26,0.03962901489071857,3.962901489071857e-4,5511.881183573597,proxy_fixed_annual_rate
2023-12-27,0.03962901489071857,3.962901489071857e-4,5514.0654877885945,proxy_fixed_annual_rate
2023-12-28,0.03962901489071857,3.962901489071857e-4,5516.250657621834,proxy_fixed_annual_rate
2024-01-02,0.03962901489071857,3.962901489071857e-4,5518.436693416352,proxy_fixed_annual_rate
2024-01-03,0.03962901489071857,3.962901489071857e-4,5520.623595515321,proxy_fixed_annual_rate
2024-01-04,0.03962901489071857,3.962901489071857e-4,5522.811364262048,proxy_fixed_annual_rate
2024-01-05,0.03962901489071857,3.962901489071857e-4,5524.999999999977,proxy_fixed_annual_rate
2024-01-08,0.03962901489071857,3.962901489071857e-4,5527.18950307269,proxy_fixed_annual_rate
2024-01-09,0.03962901489071857,3.962901489071857e-4,5529.379873823901,proxy_fixed_annual_rate
2024-01-10,0.03962901489071857,3.962901489071857e-4,5531.571112597463,proxy_fixed_annual_rate
2024-01-11,0.03962901489071857,3.962901489071857e-4,5533.763219737364,proxy_fixed_annual_rate
2024-01-12,0.03962901489071857,3.962901489071857e-4,5535.956195587732,proxy_fixed_annual_rate
2024-01-15,0.03962901489071857,3.962901489071857e-4,5538.150040492826,proxy_fixed_annual_rate
2024-01-16,0.03962901489071857,3.962901489071857e-4,5540.344754797042,proxy_fixed_annual_rate
2024-01-17,0.03962901489071857,3.962901489071857e-4,5542.540338844918,proxy_fixed_annual_rate
2024-01-18,0.03962901489071857,3.962901489071857e-4,5544.7367929811235,proxy_fixed_annual_rate
2024-01-19,0.03962901489071857,3.962901489071857e-4,5546.934117550464,proxy_fixed_annual_rate
2024-01-22,0.03962901489071857,3.962901489071857e-4,5549.132312897887,proxy_fixed_annual_rate
2024-01-23,0.03962901489071857,3.962901489071857e-4,5551.33137936847,proxy_fixed_annual_rate
2024-01-24,0.03962901489071857,3.962901489071857e-4,5553.531317307434,proxy_fixed_annual_rate
2024-01-25,0.03962901489071857,3.962901489071857e-4,5555.73212706013,proxy_fixed_annual_rate
2024-01-26,0.03962901489071857,3.962901489071857e-4,5557.933808972051,proxy_fixed_annual_rate
2024-01-29,0.03962901489071857,3.962901489071857e-4,5560.136363388825,proxy_fixed_annual_rate
2024-01-30,0.03962901489071857,3.962901489071857e-4,5562.339790656217,proxy_fixed_annual_rate
2024-01-31,0.03962901489071857,3.962901489071857e-4,5564.5440911201285,proxy_fixed_annual_rate
2024-02-01,0.03962901489071857,3.962901489071857e-4,5566.749265126599,proxy_fixed_annual_rate
2024-02-02,0.03962901489071857,3.962901489071857e-4,5568.955313021805,proxy_fixed_annual_rate
2024-02-05,0.03962901489071857,3.962901489071857e-4,5571.162235152059,proxy_fixed_annual_rate
2024-02-06,0.03962901489071857,3.962901489071857e-4,5573.370031863815,proxy_fixed_annual_rate
2024-02-07,0.03962901489071857,3.962901489071857e-4,5575.5787035036565,proxy_fixed_annual_rate
2024-02-08,0.03962901489071857,3.962901489071857e-4,5577.788250418312,proxy_fixed_annual_rate
2024-02-09,0.03962901489071857,3.962901489071857e-4,5579.998672954643,proxy_fixed_annual_rate
2024-02-14,0.03962901489071857,3.962901489071857e-4,5582.20997145965,proxy_fixed_annual_rate
2024-02-15,0.03962901489071857,3.962901489071857e-4,5584.422146280471,proxy_fixed_annual_rate
2024-02-16,0.03962901489071857,3.962901489071857e-4,5586.63519776438,proxy_fixed_annual_rate
2024-02-19,0.03962901489071857,3.962901489071857e-4,5588.849126258792,proxy_fixed_annual_rate
2024-02-20,0.03962901489071857,3.962901489071857e-4,5591.063932111258,proxy_fixed_annual_rate
2024-02-21,0.03962901489071857,3.962901489071857e-4,5593.279615669464,proxy_fixed_annual_rate
2024-02-22,0.03962901489071857,3.962901489071857e-4,5595.496177281238,proxy_fixed_annual_rate
